id	PYContributionsGrantsAmt	CYContributionsGrantsAmt	TotalContributionsAmt	ContributionsGiftsGrantsEtcAmt	PYInvestmentIncomeAmt	CYInvestmentIncomeAmt
201510519349200616				65471		
201511949349301076		0				0
201521329349102642						
201532249349201628				1545		
201540559349200624						
201502049349301175	25403	25487	25487		205	336
201520709349300322	0	0			295961	205126
201501349349304020	95348	2334128	2334128		446	1379
201541969349301804	0	0			150	4
201532249349200723				26143		
201541909349200414			RESTRICTED	40000		
201511329349302211		0			2	2
201530559349200113			RESTRICTED	13850		
201541349349101619						
201532479349200223				2826		
201540519349200314				4179		
201511359349201631			RESTRICTED	69053		
201531559349300128	9701	0			35426	228098
201511349349102201			500575			
201531339349201848				37575		
201511359349203956						
201540529349200504				5687		
201501569349200505				5861		
201540549349200114				1950		
201522259349303047	374964	125000	125000		16344	20209
201512259349301041		0	0		6753	7228
201511149349100816						
201541359349308884	14309	6693	6693			69
201512539349100016						
201511329349202451				46125		
201532119349200758				656		
201541909349301034	539866	1385040	1385040		1405	14785
201532259349202263						
201510179349300001		0			235	255
201531489349100808			14000			
201521049349300727	201279	947	947		14362	35715
201541619349300639	54208	70363	70363		4	4
201522039349300817	4804590	3816720	3816720		14666	-1583
201502199349300140	35319	26646	26646		206	1380
201522019349301012	136832	345570	345570		317	1673
201510519349200501						
201510519349200711						
201510529349200306			RESTRICTED			
201510289349300521	10510	3369	3369		133	149
201542459349301144	6732	2725	2725		26	18
201530679349200503				8497		
201511359349307461	255853	250067	250067			0
201531389349100603						
201501899349300420	0	0			87	18
201522469349100117						
201521289349100217						
201522169349100022			600000			
201501119349300410	0	0			25975	53630
201520559349100502						
201542159349300634	11020	9914	9914		9267	153
201541699349100604						
201531339349303393	391858	82354	82354		0	0
201522269349100722			74237			
201501679349300540	1383533	1917395	1917395		6372	3716
201530969349200103				104136		
201522259349303752	1730042	4538980	4538980		1868678	1951062
201532239349301343	10334	10842	10842			0
201521289349302087	275000	417600	417600		52978	54411
201510449349301506	17291779	17827970	17827970		238372	267168
201530579349200218			RESTRICTED	61392		
201512379349300236	638050	253000	253000			-6517
201510449349301551	963950	1089779	1089779		22798	58634
201521049349100222						
201531349349200213				4336		
201511469349100306						
201521399349300332	0	0			0	0
201530999349200413				50		
201511429349200316			RESTRICTED	174234		
201521329349301512	0	0			10876	0
201502299349202765						
201530489349301378	4948193	6194710	6194710		3509	0
201522269349304197	247188	408844	408844		17892	47834
201521359349204917				1815		
201512299349201591				5725		
201531289349201163			RESTRICTED	70668		
201520619349300522	3955	1212	1212		29008	53778
201521319349303192	0	0			-246345	424738
201501309349100615						
201541319349201069						
201540569349300024		31390	31390			0
201530489349301643	15222	16165	16165		76	77
201512269349303996	221749	151812	151812			0
201522459349200122						
201520479349300207	205070	135322	135322		87273	86665
201531029349200008				106303		
201532539349200313			RESTRICTED	45949		
201522729349200407				1889		
201541329349201144			RESTRICTED	132200		
201510489349302231	1129400	1971231	1971231		0	0
201540449349301109		0			242996	346938
201502519349100150			16579			
201530709349300963	60050	65490	65490		230	233
201540479349200224						
201542259349302069	13459	14534	14534			0
201522269349200502			RESTRICTED	33046		
201540479349200309						
201542299349201944				16218		
201510479349200611				13570		
201512679349301001	4760	8880	8880		5	0
201541289349300304	2560178	2453089	2453089		0	0
201502269349201510						
201541639349300044		3017204	3017204			1404484
201510479349200636				24451		
201510479349200641				20090		
201510479349200701				2526		
201540449349301424		0				0
201501359349203790				6723		
201510479349200716				21558		
201541359349102054			1560990			
201511549349300601	3672725	3730303	3730303		1386	968
201521599349200627				3792		
201520479349200107				14318		
201520479349200112				6479		
201542299349100989						
201520479349200137			RESTRICTED	70000		
201541389349200414				23400		
201512299349300216	0	0			0	-14240
201500439349200640				34523		
201520479349200772				7410		
201511359349201076			RESTRICTED	400		
201511109349200811						
201522339349300527	845001	894904	894904		1093	0
201520479349100212						
201511649349200601				0		
201501689349200120				15934		
201531299349300518	164714	141201	141201		70612	78541
201501549349300310		0			15097	16858
201531979349300808	0	0			1000811	1130193
201502299349301260	203431	158647	158647		0	5483
201531989349300823	224448	249155	249155		59658	52803
201502109349100605						
201541289349201264			RESTRICTED	15603		
201521349349304182	3028553	3164470	3164470		620	224
201531809349301358	7694	15630	15630		4692	12502
201532259349300703	123940	102853	102853		9	279
201521759349200502						
201530569349300208	0	0			178393	63765
201531359349201168			RESTRICTED	93375		
201521339349304432	119884	78034	78034		134	73
201530409349200618				5725		
201541339349202524				86258		
201542039349300749	37310	41426	41426		10	0
201532099349300968	50241	52982	52982		76	34
201520529349300012	217839	619499	619499		0	0
201540549349300669		0			10995	10323
201540549349300719	165200	217229	217229		958	689
201521479349300212	213164	260044	260044			0
201540559349300324	17500	12500	12500			0
201540559349300409	10652	22886	22886		518	540
201511669349100401			10000			
201500589349100205						
201502169349200810				14893		
201501339349203015				11318		
201502399349200810				70348		
201511159349100951						
201502109349301250	395339	700	700		246	2333
201500519349100310						
201541319349100534			767400			
201532539349100018						
201542249349300709	1604350	1130986	1130986		197322	75019
201500559349100000						
201500739349200610				55169		
201531339349203623						
201511499349300801	0	0			2531287	937616
201541359349102019						
201522229349200887				20205		
201502259349303920		0			181	106
201510549349100301			10000			
201522459349200712						
201542199349200244						
201502029349200125				36528		
201532299349304108	150282	183940	183940			0
201530629349300038		0			298249	235902
201500549349200020				5062		
201511209349100211						
201511529349300781	802128	883139	883139		723	328
201500949349200610			RESTRICTED	6200		
201541469349300014	1131810	1143511	1143511		12288	68629
201500549349200725				8123		
201540359349301109	738148	590612	590612		93871	39766
201540629349300109	698765	695752	695752		46	42
201510479349301316	95646	117422	117422		509870	1042951
201501359349309650	2312102	2744305	2744305		0	0
201511819349301356	876832	811533	811533		-26416	60
201512019349200721				700		
201501359349301190	2543232	1837011	1837011		-64150	4149
201510339349300621	1449788	806272	806272		8503	-18636
201510519349200206			RESTRICTED	58180		
201500999349200440						
201510519349200321				50		
201542459349301044	0	0			0	0
201501779349100605						
201532269349303903	8037601	3944693	3944693		126715	246393
201501319349301145		42734	42734			0
201530459349200423				80		
201500139349301005	0	0			1745	1122
201511339349102711						
201510439349200016			RESTRICTED	7863		
201520939349200417				91637		
201531359349204463				989		
201500969349200145						
201540579349300119	114219	123767	123767			0
201541349349201419				0		
201540519349100309			115200			
201541329349101309						
201502119349300605	35874	29041	29041		827	767
201540549349100059			383000			
201511409349200511			RESTRICTED	113317		
201540549349100309						
201501359349205240				3200		
201501319349202910				6357		
201511329349201251				106942		
201532259349302238	23522	21321	21321		127	101
201520479349300327	1791624	1242684	1242684		283673	1168180
201542249349301729	71480	41603	41603		65	59
201531249349101453						
201532249349301168	1471747	1384114	1384114		36060	35387
201540669349300504		1	1			0
201541399349200629			RESTRICTED	147252		
201531139349300238	26073	26172	26172		728	556
201502089349300630		0			554	1946
201511959349200146						
201541059349301504	2856	4970	4970			0
201511349349307831	71741	36976	36976		118322	59138
201530209349200418						
201512409349200616						
201541349349203774				65275		
201540449349301714	206623	146686	146686		14	41
201511819349100606						
201540479349300714	161121	103645	103645		275	276
201522269349303602	119932	116110	116110		29192	8460
201540479349300804	152040	139154	139154		46	45
201521879349301407	526554	591148	591148			0
201531349349204383				4058		
201522249349302987	141254	285156	285156		15210	6132
201541049349100004			67322			
201510529349300101	120795	20106	20106		33	24
201531349349201303				7711		
201540479349300839	1414525	1184623	1184623		3479	9190
201510689349200731				22393		
201540479349300904	429033	480549	480549		0	59
201532299349202603						
201531619349300713	8510297	10200000	10200000		0	0
201501559349300340		0				0
201540479349300944	7286697	7272131	7272131		12293	9556
201520709349300922	2949054	2761446	2761446		76237	67336
201532169349200238				137		
201532229349201013				51405		
201500719349100605						
201530519349200413			RESTRICTED	5000		
201502539349300825	70344	177321	177321		377	-158
201500449349302670	1794230	129201	129201		0	4452
201500449349302685	8772778	3874411	3874411		738	3540
201531949349301313	55899	88292	88292		-442	7819
201531269349101023						
201501779349100400			712309			
201502249349200630				500		
201501349349203000				556		
201500939349300125	32220	0			5927	4478
201512159349300106		0			213	261
201531639349200328			RESTRICTED	125492		
201502409349300400	33924	41227	41227		2253	2339
201512279349300306	455778	211978	211978			0
201531969349301103	3180710	1423901	1423901		92289	86650
201521359349204257				251		
201510499349100406						
201511949349300611	281952	242196	242196		3	3
201511359349303401	650172	327812	327812		5620	1395
201541359349307404	47627	173748	173748			0
201500529349300010	65285	58468	58468		2	3
201500529349300110	266535	273508	273508			0
201532239349200233				14300		
201531349349205138				1250		
201541949349300729	261	685	685		2638	3394
201511349349302571	39434	42659	42659		1203	1067
201511329349201761			RESTRICTED	27858		
